Quantity,Comment,Designator,Manufacturer,Value,Description,Footprint,Voltage,Dielectric,Manufacturer Part Number,LCSC Part Number

"1","2.54-2*7P Pin Header","X1","Boom Precision Elec","2.54-2*7P Pin Header","[low-cost] TSW-107-07-S-D Headers & Wire Housings Classic PCB Header Strips, 0.100"" pitch","TSW-107-07-XXX-S","","","2.54-2*7P Pin Header","C71397"
